Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation
32.3,23.3,49.82538605,80.55919647,34.07230076,25.11512597,7.065016379,23.99910673,0.00918673,0.016756264,0.153583934,0.313026902,0,0,0,0.004216178,37.5507,126.937,30.0464,0.8552,5834.358398
32,21.1,47.43529129,92.61267853,32.38978976,22.23977843,5.496962239,143.1858157,0,0.001102624,0.304051341,0.454752118,0,0,9.122063637,0.224594789,37.6181,127.099,53.4712,0.697,5839.571777
34,23,51.27945709,88.49465942,31.95650813,23.84457427,6.230157097,124.2931395,0.013618615,0.017266471,0.217327376,0.426799592,0,0,1.723104239,2.26136212,37.4832,127.024,56.4448,1.2313,5831.559082
32.7,22.2,52.8570137,81.97118378,33.17903912,24.4493538,6.989652703,60.7976442,0.007894864,0.013245823,0.097030209,0.294520732,0,0,0,0,37.5776,126.938,75.0924,1.7678,5861.256348
32.6,21.9,60.21166992,93.16960907,32.11703423,22.40796424,6.985608677,115.2380064,0.004361808,0.002173764,0.163567733,0.389152425,0,0,0.01589789,0.010634361,37.6181,127.004,146.554,4.7296,5900.489746
33.2,23.8,40.99311447,86.01489258,35.93079737,24.30544567,6.187204927,79.25073401,0.009260227,0.006384624,0.246028495,0.288027451,0,0,3.989729504,0.680453986,37.5507,127.04,26.298,0.5721,5826.782227
33.4,24,49.11758804,89.0621109,32.6248887,24.46164474,5.527058055,110.1889234,0.011251803,0.011366406,0.21963506,0.404179572,0,0,0,0.712827019,37.5102,127.086,21.9668,0.1332,5820.09668
33,23.9,53.62675476,88.01753235,32.17839699,25.37417379,6.543948362,96.51879072,0.010883176,0.021010466,0.125772342,0.329632054,0,0,0,0.079923604,37.5372,126.891,15.5876,0.1554,5818.678711
32.5,24.1,50.21707153,87.06982422,33.09741981,25.53843966,6.759049157,65.32897059,0.012068976,0.021476653,0.128993767,0.35903009,0,0,0,0.070233865,37.5237,126.909,17.2956,0.2223,5817.518066
32.9,24,41.89284515,80.0504837,34.79715855,25.24048059,7.060403277,37.03527858,0.013363293,0.013558996,0.21796038,0.305549656,0,0,4.430922826,0.006060363,37.5237,126.97,19.5844,0.2713,5822.532715
30.5,21.7,84.27972412,93.26504517,26.22893799,22.73270067,8.007736355,39.91619678,0.228656252,0.588746548,0.905413419,0.661356154,0,0,0.034565189,0,37.6046,126.991,212.335,2.785,5953.376953
33.1,22.4,75.73391724,88.88744354,28.21107355,24.37466981,6.594416032,33.02575878,0.290968574,0.578926794,0.865592758,0.616199174,0,0,0.068002891,0,37.6046,127.032,44.7624,0.5141,5828.444336
32.5,24,73.61252594,90.55401611,28.49453961,24.38124859,6.31854098,25.40960018,0.280679045,0.582570859,0.859649421,0.591365882,0,0,0.178194859,0,37.5776,127.058,33.3068,0.2661,5822.708984
33.6,24.2,85.56161499,98.40440369,27.4177555,23.43554043,7.627779384,48.3857578,0.283640961,0.600199418,0.834462977,0.572509499,0,0,0.018994822,0,37.645,127.022,45.716,2.5348,5815.985352
32.8,23,76.45474243,90.71650696,27.52469792,23.88256255,6.06981499,67.96471771,0.304315724,0.515264578,0.762538233,0.615475311,0,0,0.513813201,0,37.5507,127.135,35.038,0.5055,5818.317383
34,24.5,76.85055542,86.7104187,27.90486686,24.31912498,6.168378264,51.72310718,0.251739446,0.592649863,0.784703511,0.5073509,0,0,0.600017647,0,37.5102,127.042,54.6384,0.1457,5832.537598
33.1,24.6,79.73747253,91.51902008,27.3756217,24.87022129,7.95536386,93.84664297,0.266535039,0.654144296,0.8377903,0.626212956,0,0,0.029799762,0,37.5776,126.838,12.37,0.0985,5808.19043
34.5,22.7,84.10985565,91.50230408,26.96596515,23.48591359,7.786234975,43.69869852,0.208918199,0.662441654,0.808603826,0.637351329,0,0,0.008190119,0,37.4967,126.826,50.9312,0.4125,5836.035645
32.1,20.8,76.03762054,87.21607208,26.42602871,23.55754171,9.892364721,36.72214154,0.21365615,0.580617937,0.712858241,0.521266702,0,0,0.622441059,0,37.4562,126.955,208.507,5.1782,5847.944824
33.7,22.1,74.75082397,86.26428986,27.65330803,24.13186041,6.927910258,26.18717504,0.268258045,0.597981302,0.846289203,0.585539695,0,0,0.147533322,0,37.5507,126.988,132.118,0.5931,5882.926758
33.4,24.6,73.44786072,87.1377182,27.81509973,24.33446863,6.676121712,36.13004702,0.292761124,0.552636216,0.85709199,0.599784931,0,0,0.259432865,0,37.5776,127.083,59.8324,2.6865,5819.253906
33.6,23.9,68.28500366,84.48713684,28.20695461,25.26672172,7.268468608,23.24451313,0.247909165,0.640054879,0.765850286,0.644813498,0,0,0.12008775,0,37.4967,126.927,30.968,0.618,5816.779785
33.7,24.8,72.96527863,85.44747925,28.37775802,25.38814937,7.223465224,19.4484388,0.276373503,0.602601774,0.827321427,0.665615757,0,0,0.052274627,0,37.5507,126.937,30.0464,0.8552,5826.164063
32.5,21.9,77.50131226,87.6517868,27.45856465,24.31305944,8.080036014,49.64941434,0.236185516,0.599981697,0.697958917,0.541118461,0,0,0.61093232,0,37.4697,126.995,82.2912,2.2579,5818.445801
32.4,21.6,77.73630524,94.55665588,27.4257671,23.9785583,6.243686924,52.09108164,0.299939607,0.533047174,0.867463354,0.637368965,0,0,0.118190805,0,37.6181,127.099,53.4712,0.697,5831.25
35,23.2,78.86403656,88.33904266,27.55330622,24.09339338,6.826037705,55.50416541,0.238461234,0.61485099,0.727046738,0.565706415,0,0,0.682019651,0,37.4832,127.024,56.4448,1.2313,5823.089355
33.8,23.1,75.83830261,87.51398468,27.78910349,24.79157307,7.393527875,29.70954144,0.280645601,0.600370673,0.849168564,0.672328696,0,0,0.024488879,0,37.5776,126.938,75.0924,1.7678,5853.055664
32.9,23.6,88.07797241,97.31520844,26.63461411,22.81206277,8.288653553,34.84452406,0.255730264,0.576972575,0.90929842,0.660401401,0,0,0.033529609,0,37.6181,127.004,146.554,4.7296,5892.493652
33.2,25,74.63090515,84.46612549,28.48611182,24.51131627,6.529255569,29.82937787,0.25559027,0.567536501,0.831301547,0.554952552,0,0,0.29540959,0,37.5507,127.04,26.298,0.5721,5818.526855
34.1,25.1,76.52720642,89.73492432,27.80358501,23.92325014,6.364086151,68.58490833,0.245654515,0.543760918,0.743432317,0.533437969,0,0,0.794670721,0,37.5102,127.086,21.9668,0.1332,5811.774414
33.4,24.9,75.8513031,85.09270477,27.76863172,25.14513277,7.565754851,53.60302146,0.248373885,0.658133749,0.836236258,0.637416802,0,0,0.024213085,0,37.5372,126.891,15.5876,0.1554,5810.380859
32.9,23.7,72.5158844,82.05134583,28.69377266,25.26575007,6.815980405,22.7335827,0.28544645,0.585755759,0.78097844,0.576767291,0,0,0.198995546,0,37.5237,126.97,19.5844,0.2713,5814.271973
24.9,22.3,92.03690338,98.79212952,25.4607561,23.7431965,10.10519413,23.24892523,0.788078593,0.953692181,0.707167142,0.6521647,0.020727339,2.863076577,0.016964862,0.000532321,37.6046,126.991,212.335,2.785,5944.778809
27.5,23.5,82.16958618,92.60560608,27.69646996,25.25307461,10.04787753,30.89579129,0.735927805,0.867839381,0.598271636,0.648770764,0.03023903,7.706376592,0.008670858,0.000325646,37.6046,127.032,44.7624,0.5141,5819.559082
28.2,24.4,76.53121948,92.29844666,28.30263364,25.37297779,8.88039577,31.41733993,0.739419593,0.867796813,0.665274647,0.686915878,0.027046338,13.84501378,0,0,37.5776,127.058,33.3068,0.2661,5813.828125
28.4,24.9,90.40462494,99.06982422,27.75710504,24.67461222,11.2803185,54.81066859,0.640761656,0.871173787,0.530502879,0.627318322,0.261105514,1.942978724,0.040026588,0.016156761,37.645,127.022,45.716,2.5348,5807.132324
28.2,24,84.15145874,95.0174942,27.98695566,25.01280558,8.897442301,56.01025097,0.754377455,0.87564175,0.727223523,0.63148475,0,8.780360381,0,0,37.5507,127.135,35.038,0.5055,5809.353027
29.2,25.2,76.96224976,91.14640045,28.13155882,25.22722158,8.724243561,48.29005281,0.837183668,0.866618478,0.643767763,0.659868435,0.001225417,10.03700956,0,0,37.5102,127.042,54.6384,0.1457,5823.571289
28.6,25.2,88.41945648,94.71573639,27.21158763,25.00871872,10.45511754,82.14982796,0.75040484,0.88709368,0.688251405,0.568404775,0.312374016,0.295392523,0.008201052,0,37.5776,126.838,12.37,0.0985,5799.268066
29.4,24,88.11714935,94.8704071,26.85210065,24.61526136,10.96792756,52.73297842,0.722766025,0.876348047,0.671227326,0.585222366,0.025870763,1.564131776,0,0,37.4967,126.826,50.9312,0.4125,5827.150391
27.4,22.4,84.8565979,93.95353699,26.39275095,23.95612218,12.14827335,32.26736005,0.675851113,0.836277353,0.701163914,0.57398802,0.005027406,8.467034638,0,0,37.4562,126.955,208.507,5.1782,5838.026855
28.3,24.3,77.13893127,91.93152618,28.39343822,25.41132086,8.391679406,43.08074721,0.777755575,0.871346383,0.698518296,0.666865145,0,10.09081459,0,0,37.5372,127.085,28.7,0.6233,5814.638184
27.1,23,78.47901917,92.89333344,26.97274993,24.67516536,9.38045158,31.6012732,0.789855578,0.908864763,0.724268228,0.669688006,0.001881286,10.53934987,0,0,37.5507,126.988,132.118,0.5931,5873.924316
29.2,24.9,76.53581238,91.95632172,28.07253073,25.18422539,8.304029445,35.78603506,0.731841043,0.879473676,0.72182156,0.704026212,0.025747282,14.0104626,0,0,37.5776,127.083,59.8324,2.6865,5810.170898
29,25,80.00045776,92.50760651,27.79721426,25.22127485,10.11511338,36.19515536,0.743734057,0.862251485,0.683602857,0.6435563,0,10.13323478,0,0,37.4967,126.927,30.968,0.618,5807.829102
28.3,24.8,79.73077393,92.40428925,27.60487827,25.24008959,9.393504878,33.90307824,0.761591034,0.898442437,0.720177399,0.660482455,0,4.798960686,0,0,37.5507,126.937,30.0464,0.8552,5817.358398
28.2,23,79.65120697,91.58856201,27.92399505,24.95955011,11.49450401,60.15917476,0.628349884,0.755913728,0.632711208,0.583342293,0.009128098,8.022184849,0,0,37.4697,126.995,82.2912,2.2579,5809.117188
27.9,22.9,81.23036957,93.37274933,27.74116828,25.02461471,7.938394407,44.52546712,0.768191987,0.872455719,0.705186059,0.713665249,0.212397854,12.11284908,0.000943871,0,37.6181,127.099,53.4712,0.697,5822.308105
29,24,79.04933167,91.55762482,28.11501734,25.15769488,9.825239817,60.5406336,0.728915273,0.78598111,0.643350188,0.646317819,0.008846598,7.196419636,0,0,37.4832,127.024,56.4448,1.2313,5813.991211
27.5,23.5,82.81773376,93.71115875,26.97846138,24.87148481,9.384921988,37.38805978,0.783742411,0.916286531,0.749806343,0.67803902,0.006217638,2.323246621,0.000178283,0,37.5776,126.938,75.0924,1.7678,5844.241699
27.8,23.8,96.16981506,99.94646454,26.10786396,24.01882354,11.85718977,8.187835972,0.785301771,0.96835306,0.634851576,0.620179272,0.098520005,2.882375622,0.045695544,0.016854489,37.6181,127.004,146.554,4.7296,5883.891602
28.4,25,75.6109314,90.43448639,28.44898171,25.51791396,8.893681665,33.00224892,0.787718288,0.878410295,0.62936479,0.66732483,0.009240529,13.32323988,0,0,37.5507,127.04,26.298,0.5721,5809.657715
28.9,25,81.82669067,91.98868561,28.20069775,25.44002917,8.833239794,59.92104117,0.7786242,0.854013522,0.654001295,0.626534397,0.001394753,6.123097579,0,0,37.5102,127.086,21.9668,0.1332,5802.83252
29.2,25.4,84.65714264,93.43061829,27.43344891,25.2171502,9.989135941,56.3154153,0.763941161,0.894517004,0.675058404,0.621288023,0,2.332127376,0,0,37.5372,126.891,15.5876,0.1554,5801.46582
29.5,25.4,82.40621948,92.91547394,27.57328686,25.24539834,9.867993633,48.24264391,0.751296639,0.891843501,0.671860038,0.631530736,0,4.590264083,0,0,37.5237,126.909,17.2956,0.2223,5800.236816
29.1,25.3,76.69528198,91.18317413,28.40127162,25.49585122,9.301431696,33.37520856,0.773592737,0.863370472,0.687495741,0.634028887,0,11.24005326,0,0,37.5237,126.97,19.5844,0.2713,5805.396484
25,22.6,80.13251495,95.0613327,28.38344809,23.72975046,5.1545178,44.4539375,0.31780866,0.380806957,0.454397517,0.662727468,0,0,0,0.040436941,37.6046,126.991,212.335,2.785,5935.615234
27.9,24.3,68.1917572,89.34661865,31.10384609,25.40817021,5.733860294,33.93816708,0.25262904,0.350359466,0.526086815,0.658590886,0,0,0,0.044687559,37.6046,127.032,44.7624,0.5141,5810.09082
28.2,24.4,59.26146698,86.09838104,32.20017355,25.80904416,5.851752738,9.227500101,0.234511814,0.359851014,0.481665448,0.682681528,0,0,0,0.039866313,37.5776,127.058,33.3068,0.2661,5804.364746
27.9,24.7,80.86312103,99.02521515,29.77654816,24.06941098,5.279574181,63.70922544,0.230788899,0.308920303,0.53130705,0.630130422,0,0,0.000184168,0.032251986,37.645,127.022,45.716,2.5348,5797.602539
28.5,24.4,73.1391449,93.68543243,30.08449086,24.82280455,4.768975834,63.48893873,0.194023625,0.346845411,0.506499346,0.630149366,0,0,0.001440763,0.003495677,37.5507,127.135,35.038,0.5055,5799.800781
28.9,24.6,64.17427826,89.41542816,30.9168247,25.27074383,5.634881616,31.55615906,0.230775527,0.35590413,0.487577579,0.629045486,0,0,0,0.007581048,37.5102,127.042,54.6384,0.1457,5814.017578
27.5,24.7,78.44083405,92.91049957,29.10925818,25.11096331,5.546800782,75.20921866,0.274591477,0.410043494,0.446840274,0.690464445,0,0,0,0.199384605,37.5776,126.838,12.37,0.0985,5789.760742
27.7,24.8,70.5009079,91.0467453,30.49518968,24.97728535,6.092680077,37.65130802,0.273652324,0.397282288,0.469456711,0.691730907,0,0,0,0.033799915,37.4697,126.91,52.518,1.5629,5803.580566
27.5,24.3,77.1126709,94.46788025,29.37108531,24.52249566,5.898276975,63.97644254,0.263757612,0.445433235,0.497161408,0.679559482,0,0,0,0.036458008,37.4967,126.826,50.9312,0.4125,5817.682617
26.6,23.5,67.95102692,92.00862885,29.69873884,23.95693279,6.966346443,49.01403463,0.251243726,0.357908432,0.395948307,0.660807528,0,0,0,0.002530971,37.4562,126.955,208.507,5.1782,5827.465332
28.7,24.1,64.60626984,90.41040802,31.56131012,25.41540589,5.264966945,24.84534808,0.206695402,0.34458564,0.517754366,0.627635097,0,0,0,0,37.5372,127.085,28.7,0.6233,5805.242676
26.5,23.2,63.0136261,87.56628418,30.87223031,25.04550448,5.666183859,11.24296854,0.23395443,0.419456762,0.51669107,0.671988534,0,0,0,0.054825137,37.5507,126.988,132.118,0.5931,5864.33252
28.5,24.7,60.37443161,89.07870483,31.84611883,25.32635693,5.595244765,26.9433402,0.208184658,0.332294447,0.472609434,0.698822581,0,0,0,0.003690653,37.5776,127.083,59.8324,2.6865,5800.494629
27.7,24.3,66.12500763,86.95931244,31.26864499,25.48035597,5.953742246,12.18909194,0.262848785,0.425586214,0.512510453,0.676169155,0,0,0,0.031717294,37.4967,126.927,30.968,0.618,5798.291504
27.9,24.4,66.81044006,86.30132294,31.05767756,25.66591122,5.728967299,12.40901637,0.300474413,0.42958504,0.486981693,0.696622596,0,0,0,0.040093228,37.5507,126.937,30.0464,0.8552,5807.975586
28,24,65.98669434,89.97569275,30.41344752,24.94575743,5.369533708,48.83456151,0.261154506,0.420268102,0.500300634,0.647986916,0,0,0,0,37.4697,126.995,82.2912,2.2579,5799.178711
28.1,24.2,65.83533478,94.92966461,30.90117865,24.44664269,4.940718025,67.46241131,0.223380405,0.347024877,0.471600787,0.733404891,0,0,0,0.014627053,37.6181,127.099,53.4712,0.697,5812.780273
29.2,24.4,66.6471405,91.29555511,30.25199271,24.91504217,5.515084426,55.3048058,0.230898594,0.355126036,0.478513163,0.629976632,0,0,0,0,37.4832,127.024,56.4448,1.2313,5804.297363
27.3,24.2,70.97460175,87.59584808,30.1951715,25.25671591,5.5674134,28.09082548,0.26119831,0.417668653,0.45124967,0.70572015,0,0,0,0.036904516,37.5776,126.938,75.0924,1.7678,5834.849609
27.4,24.3,83.30014038,98.79624939,28.79661366,23.89006357,5.942928592,45.48083903,0.301356804,0.363807593,0.481337424,0.63925495,0,0,8.05E-05,0.041955004,37.6181,127.004,146.554,4.7296,5874.696777
28,24.5,60.19739914,85.94584656,32.04630552,25.72742997,5.84413753,7.614394575,0.228145542,0.365372517,0.454369763,0.633916419,0,0,0,0.042250926,37.5507,127.04,26.298,0.5721,5800.206543
29.1,24.8,70.0320282,92.47489929,30.53436649,25.19490417,4.885185073,43.36996492,0.217203523,0.356256861,0.513197833,0.609563703,0,0,0,0,37.5102,127.086,21.9668,0.1332,5793.305176
27.9,24.9,71.93244934,90.36592102,30.40838332,25.35957422,5.560015907,45.14675736,0.282186442,0.415901647,0.480421991,0.699753917,0,0,0,0.058015649,37.5372,126.891,15.5876,0.1554,5791.966309
28,25.1,69.50753021,89.24025726,30.86465718,25.48890704,5.682875832,30.10429168,0.28069615,0.420640922,0.500103078,0.691995255,0,0,0,0.038067426,37.5237,126.909,17.2956,0.2223,5790.700195
28.5,25.2,61.9597702,85.4647522,31.9695821,25.79766634,5.545301706,7.490827262,0.263741239,0.411682005,0.526737216,0.658732886,0,0,0,0.052360733,37.5237,126.97,19.5844,0.2713,5795.938965
27.2,22.8,86.89373779,99.61984253,25.97311927,22.44321713,12.60266823,39.05845904,0.817875629,0.81804507,0.915144093,0.79141422,1.914547452,0.122284012,0.081046015,1.150164688,37.6046,126.991,212.335,2.785,5925.883789
28.6,23.6,79.07702637,94.02196503,27.78549759,23.83943794,10.46316322,28.98564569,0.840716761,0.838155025,0.894791767,0.76545216,2.163621753,0.085235898,0.030418565,0.123329428,37.6046,127.032,44.7624,0.5141,5800.038574
29.1,24.8,77.57749176,93.05706787,28.17495236,24.34279851,10.2441774,33.71318652,0.840212661,0.79784645,0.844449123,0.782186622,2.696341515,0.068126203,0.011931694,0.026317901,37.5776,127.058,33.3068,0.2661,5794.317871
28.5,24.2,88.06521606,99.44345093,27.46092115,23.42337361,11.37737445,54.2571394,0.81607489,0.773282735,0.864940536,0.71327679,3.068773905,0.210637017,0.151427787,1.976553714,37.645,127.022,45.716,2.5348,5787.545898
28.8,24.5,81.81484222,94.01301575,28.09293857,24.35732879,10.20723293,65.47437819,0.815448834,0.750356134,0.840049428,0.752562496,4.495545745,0.028004822,0.062591281,0.009340812,37.5507,127.135,35.038,0.5055,5789.660645
30.4,25.3,79.87051392,92.01669312,27.76908691,24.16377247,10.41705056,56.76420204,0.757774856,0.768510573,0.792874835,0.778180384,2.678435842,0.092835836,0.067887922,0.012722176,37.5102,127.042,54.6384,0.1457,5803.875
30.5,24.5,83.30381775,96.4508667,27.09783874,23.73597608,11.48588169,97.63091421,0.802367742,0.82069976,0.830683808,0.674712573,2.939911793,0.326422726,0.088306412,0.3758722,37.5776,126.838,12.37,0.0985,5779.666992
30.1,25,80.0226059,95.43302155,27.50105414,23.54133148,11.60712853,46.73651667,0.731360171,0.748918916,0.845550981,0.755525137,2.040783644,0.197128727,0.008392696,0.009549149,37.4697,126.91,52.518,1.5629,5793.330078
30.6,24,81.41296387,98.45230865,26.90731829,23.22836841,11.57318228,57.94704994,0.788202436,0.788940112,0.81103056,0.729374085,2.517723441,0.172151348,0.037638623,0.603849401,37.4967,126.826,50.9312,0.4125,5807.630859
29.2,23.1,80.89915466,97.35090637,26.52773735,22.56888442,13.64079322,35.79610471,0.71743363,0.71650098,0.824587948,0.75720624,2.032716155,0.184874217,0.036825469,0.007727172,37.4562,126.955,208.507,5.1782,5816.259766
28.5,23.3,78.42066193,94.51543427,27.42575338,23.41783487,11.08936812,35.83048511,0.787566672,0.816428887,0.88871908,0.797123753,1.978815083,0.091268608,0.009077925,0.042968535,37.5507,126.988,132.118,0.5931,5854.149902
28.9,25.2,77.03366852,93.01134491,28.05557172,24.42159923,10.40616771,41.39559042,0.825278584,0.750744631,0.83877977,0.781434018,3.29358254,0.064654877,0.030656504,0.014897057,37.5776,127.083,59.8324,2.6865,5790.223633
30.3,24.5,78.3138504,93.47458649,27.95199602,23.89207904,11.55762541,42.70025474,0.732427236,0.75213299,0.852402858,0.743902274,2.065582434,0.161010424,0.007131508,0.023505646,37.4967,126.927,30.968,0.618,5788.166992
30.1,24.8,77.99507141,94.53108978,27.98459942,23.76458276,11.04881992,50.3673985,0.759380269,0.792440409,0.84906037,0.745696493,1.9369647,0.122837442,0.044332787,0.356111169,37.5507,126.937,30.0464,0.8552,5798.013184
29.4,23.6,78.58578491,94.391922,27.77073289,23.60340745,12.55848698,61.599828,0.653577637,0.639368864,0.731745571,0.673469316,2.171390235,0.179365224,0.063202724,0.01187695,37.4697,126.995,82.2912,2.2579,5788.630371
28.1,24.1,79.32125092,95.23252106,27.52600675,24.00343128,9.926032166,48.25796127,0.86125984,0.806539148,0.873632592,0.747336636,3.049535086,0.057665817,0.016374923,0.035893475,37.6181,127.099,53.4712,0.697,5802.665527
31.4,24.7,79.51916504,92.53309631,27.79299787,23.96501406,11.1719751,65.73907916,0.724613064,0.702510877,0.708415563,0.709100688,2.51745528,0.140064163,0.087160649,0.017141885,37.4832,127.024,56.4448,1.2313,5794.006836
30.3,23.8,79.940979,96.14795685,27.38372202,23.38839788,11.15244627,55.92466195,0.770071166,0.806347657,0.845898961,0.753028789,1.945811628,0.128771411,0.067606519,0.997127131,37.5776,126.938,75.0924,1.7678,5824.878906
28.8,23.9,91.79371643,99.96767426,26.34588602,22.77124244,13.32870408,22.56345432,0.835407974,0.836258733,0.932699687,0.777636161,2.211633223,0.151649239,0.099480389,1.477584621,37.6181,127.004,146.554,4.7296,5864.960449
